zip_code,cluster,cluster_label
14427,0,Emerging
14428,1,Gentrifying
14432,1,Gentrifying
14433,2,Declining
14435,0,Emerging
14437,1,Gentrifying
14445,1,Gentrifying
14450,1,Gentrifying
14454,1,Gentrifying
14456,1,Gentrifying
14464,1,Gentrifying
14467,1,Gentrifying
14468,1,Gentrifying
14469,1,Gentrifying
14470,1,Gentrifying
14471,1,Gentrifying
14472,1,Gentrifying
14475,1,Gentrifying
14477,1,Gentrifying
14478,1,Gentrifying
14481,1,Gentrifying
14482,1,Gentrifying
14485,1,Gentrifying
14487,1,Gentrifying
14489,1,Gentrifying
14502,1,Gentrifying
14504,1,Gentrifying
14505,1,Gentrifying
14506,0,Emerging
14507,3,Stable
14510,1,Gentrifying
14511,1,Gentrifying
14512,1,Gentrifying
14513,1,Gentrifying
14514,1,Gentrifying
14516,2,Declining
14517,1,Gentrifying
14519,1,Gentrifying
14521,0,Emerging
14522,1,Gentrifying
14525,3,Stable
14526,1,Gentrifying
14527,0,Emerging
14530,1,Gentrifying
14532,1,Gentrifying
14533,1,Gentrifying
14534,1,Gentrifying
14536,2,Declining
14541,1,Gentrifying
14543,1,Gentrifying
14544,1,Gentrifying
14546,1,Gentrifying
14550,1,Gentrifying
14551,0,Emerging
14555,1,Gentrifying
14559,1,Gentrifying
14560,1,Gentrifying
14561,1,Gentrifying
14564,0,Emerging
14568,1,Gentrifying
14569,1,Gentrifying
14571,0,Emerging
14572,1,Gentrifying
14580,0,Emerging
14586,1,Gentrifying
14589,1,Gentrifying
14590,1,Gentrifying
14591,1,Gentrifying
14605,2,Declining
14606,1,Gentrifying
14607,1,Gentrifying
14608,1,Gentrifying
14609,1,Gentrifying
14610,1,Gentrifying
14611,1,Gentrifying
14612,1,Gentrifying
14613,1,Gentrifying
14615,1,Gentrifying
14616,1,Gentrifying
14617,1,Gentrifying
14618,1,Gentrifying
14619,1,Gentrifying
14620,1,Gentrifying
14621,1,Gentrifying
14622,1,Gentrifying
14623,1,Gentrifying
14624,1,Gentrifying
14625,0,Emerging
14626,1,Gentrifying
14701,1,Gentrifying
14706,1,Gentrifying
14709,1,Gentrifying
14710,0,Emerging
14711,1,Gentrifying
14712,0,Emerging
14714,1,Gentrifying
14715,1,Gentrifying
14716,1,Gentrifying
14717,1,Gentrifying
14718,1,Gentrifying
14719,1,Gentrifying
14722,0,Emerging
14723,1,Gentrifying
14724,3,Stable
14727,1,Gentrifying
14728,0,Emerging
14729,1,Gentrifying
14731,1,Gentrifying
14733,1,Gentrifying
14735,1,Gentrifying
14736,0,Emerging
14737,1,Gentrifying
14738,1,Gentrifying
14739,1,Gentrifying
14740,1,Gentrifying
14741,1,Gentrifying
14743,1,Gentrifying
14744,1,Gentrifying
14747,1,Gentrifying
14748,1,Gentrifying
14750,1,Gentrifying
14753,1,Gentrifying
14754,1,Gentrifying
14755,1,Gentrifying
14757,1,Gentrifying
14760,1,Gentrifying
14767,1,Gentrifying
14769,1,Gentrifying
14770,1,Gentrifying
14772,1,Gentrifying
14775,0,Emerging
14777,1,Gentrifying
14779,1,Gentrifying
14781,1,Gentrifying
14782,0,Emerging
14784,0,Emerging
14787,1,Gentrifying
14801,1,Gentrifying
14803,1,Gentrifying
14804,1,Gentrifying
14806,1,Gentrifying
14807,1,Gentrifying
14809,2,Declining
14810,1,Gentrifying
14812,0,Emerging
14813,1,Gentrifying
14814,1,Gentrifying
14815,1,Gentrifying
14816,1,Gentrifying
14817,0,Emerging
14818,0,Emerging
14819,0,Emerging
14821,1,Gentrifying
14822,1,Gentrifying
14823,1,Gentrifying
14824,1,Gentrifying
14825,1,Gentrifying
14826,1,Gentrifying
14830,1,Gentrifying
14836,1,Gentrifying
14837,0,Emerging
14838,0,Emerging
14839,1,Gentrifying
14840,0,Emerging
14841,1,Gentrifying
14842,1,Gentrifying
14843,2,Declining
14845,1,Gentrifying
14846,0,Emerging
14847,3,Stable
14850,0,Emerging
14855,1,Gentrifying
14858,1,Gentrifying
14859,1,Gentrifying
14860,1,Gentrifying
14861,2,Declining
14864,1,Gentrifying
14865,0,Emerging
14867,1,Gentrifying
14870,1,Gentrifying
14871,1,Gentrifying
14873,1,Gentrifying
14877,0,Emerging
14879,1,Gentrifying
14880,1,Gentrifying
14882,1,Gentrifying
14883,1,Gentrifying
14886,0,Emerging
14889,1,Gentrifying
14891,2,Declining
14892,1,Gentrifying
14894,1,Gentrifying
14895,1,Gentrifying
14897,0,Emerging
14898,1,Gentrifying
14901,1,Gentrifying
14903,1,Gentrifying
14904,1,Gentrifying
14905,1,Gentrifying
15001,1,Gentrifying
15003,1,Gentrifying
15005,1,Gentrifying
15009,0,Emerging
15010,1,Gentrifying
15012,2,Declining
15014,1,Gentrifying
15015,3,Stable
15017,0,Emerging
15021,1,Gentrifying
15022,2,Declining
15024,1,Gentrifying
15025,2,Declining
15026,1,Gentrifying
15027,1,Gentrifying
15033,2,Declining
15034,1,Gentrifying
15035,1,Gentrifying
15037,1,Gentrifying
15042,0,Emerging
15044,0,Emerging
15045,2,Declining
15046,0,Emerging
15047,3,Stable
15050,1,Gentrifying
15051,1,Gentrifying
15052,1,Gentrifying
15054,1,Gentrifying
15055,1,Gentrifying
15056,2,Declining
15057,0,Emerging
15059,2,Declining
15061,1,Gentrifying
15062,1,Gentrifying
15063,2,Declining
15064,1,Gentrifying
15065,1,Gentrifying
15066,2,Declining
15067,2,Declining
15068,1,Gentrifying
15071,1,Gentrifying
15074,2,Declining
15076,1,Gentrifying
15078,2,Declining
15081,2,Declining
15084,1,Gentrifying
15085,0,Emerging
15086,0,Emerging
15088,2,Declining
15089,2,Declining
15090,0,Emerging
15101,0,Emerging
15102,1,Gentrifying
15104,2,Declining
15106,0,Emerging
15108,0,Emerging
15110,2,Declining
15112,1,Gentrifying
15116,0,Emerging
15120,1,Gentrifying
15122,1,Gentrifying
15126,0,Emerging
15129,0,Emerging
15131,1,Gentrifying
15132,2,Declining
15133,2,Declining
15135,0,Emerging
15136,1,Gentrifying
15137,1,Gentrifying
15139,0,Emerging
15140,2,Declining
15142,0,Emerging
15143,0,Emerging
15144,2,Declining
15145,2,Declining
15146,1,Gentrifying
15147,1,Gentrifying
15148,2,Declining
15201,2,Declining
15202,0,Emerging
15203,2,Declining
15204,2,Declining
15205,2,Declining
15206,2,Declining
15207,2,Declining
15208,2,Declining
15209,2,Declining
15210,2,Declining
15211,2,Declining
15212,2,Declining
15213,2,Declining
15214,2,Declining
15215,0,Emerging
15216,2,Declining
15217,0,Emerging
15218,2,Declining
15219,2,Declining
15220,1,Gentrifying
15221,2,Declining
15222,2,Declining
15223,2,Declining
15224,2,Declining
15226,2,Declining
15227,2,Declining
15228,0,Emerging
15229,1,Gentrifying
15232,0,Emerging
15233,2,Declining
15234,2,Declining
15235,1,Gentrifying
15236,0,Emerging
15237,0,Emerging
15238,0,Emerging
15239,0,Emerging
15241,0,Emerging
15243,0,Emerging
15301,1,Gentrifying
15311,2,Declining
15312,1,Gentrifying
15314,2,Declining
15317,0,Emerging
15320,1,Gentrifying
15321,1,Gentrifying
15322,2,Declining
15323,2,Declining
15324,2,Declining
15329,1,Gentrifying
15330,0,Emerging
15331,2,Declining
15332,0,Emerging
15333,1,Gentrifying
15342,0,Emerging
15347,3,Stable
15350,2,Declining
15358,2,Declining
15360,1,Gentrifying
15363,1,Gentrifying
15367,0,Emerging
15368,2,Declining
15370,2,Declining
15376,2,Declining
15401,2,Declining
15410,2,Declining
15411,2,Declining
15412,2,Declining
15417,2,Declining
15419,2,Declining
15423,2,Declining
15424,2,Declining
15425,2,Declining
15428,2,Declining
15431,2,Declining
15433,0,Emerging
15436,2,Declining
15437,3,Stable
15438,2,Declining
15442,2,Declining
15444,0,Emerging
15445,0,Emerging
15456,2,Declining
15458,2,Declining
15459,2,Declining
15461,2,Declining
15464,2,Declining
15468,2,Declining
15469,1,Gentrifying
15473,2,Declining
15474,2,Declining
15475,2,Declining
15478,2,Declining
15480,1,Gentrifying
15483,2,Declining
15486,1,Gentrifying
15490,3,Stable
15501,1,Gentrifying
15502,0,Emerging
15522,0,Emerging
15530,1,Gentrifying
15531,1,Gentrifying
15533,1,Gentrifying
15535,3,Stable
15537,1,Gentrifying
15538,0,Emerging
15540,1,Gentrifying
15541,0,Emerging
15542,1,Gentrifying
15545,1,Gentrifying
15550,1,Gentrifying
15552,2,Declining
15554,1,Gentrifying
15557,1,Gentrifying
15558,0,Emerging
15559,0,Emerging
15563,1,Gentrifying
15601,0,Emerging
15610,2,Declining
15613,2,Declining
15618,2,Declining
15622,0,Emerging
15626,0,Emerging
15631,2,Declining
15632,0,Emerging
15636,1,Gentrifying
15637,2,Declining
15639,2,Declining
15642,0,Emerging
15644,0,Emerging
15650,2,Declining
15656,2,Declining
15658,0,Emerging
15666,2,Declining
15668,1,Gentrifying
15670,3,Stable
15672,2,Declining
15673,2,Declining
15675,1,Gentrifying
15681,1,Gentrifying
15683,0,Emerging
15690,2,Declining
15692,1,Gentrifying
15697,2,Declining
15701,1,Gentrifying
15714,2,Declining
15717,2,Declining
15722,2,Declining
15724,1,Gentrifying
15725,1,Gentrifying
15728,2,Declining
15731,1,Gentrifying
15732,1,Gentrifying
15736,2,Declining
15739,1,Gentrifying
15742,2,Declining
15747,1,Gentrifying
15748,1,Gentrifying
15759,1,Gentrifying
15767,2,Declining
15771,0,Emerging
15772,2,Declining
15774,2,Declining
15801,1,Gentrifying
15824,1,Gentrifying
15825,2,Declining
15827,1,Gentrifying
15834,2,Declining
15840,0,Emerging
15845,2,Declining
15846,2,Declining
15851,2,Declining
15853,1,Gentrifying
15857,1,Gentrifying
15860,2,Declining
15868,1,Gentrifying
15870,1,Gentrifying
15901,2,Declining
15902,2,Declining
15904,2,Declining
15905,1,Gentrifying
15906,2,Declining
15909,2,Declining
15920,3,Stable
15924,2,Declining
15926,1,Gentrifying
15931,1,Gentrifying
15935,1,Gentrifying
15936,1,Gentrifying
15937,2,Declining
15938,2,Declining
15942,1,Gentrifying
15943,2,Declining
15944,2,Declining
15946,2,Declining
15949,2,Declining
15954,2,Declining
15955,2,Declining
15956,2,Declining
15958,2,Declining
15961,2,Declining
15963,2,Declining
16001,1,Gentrifying
16002,1,Gentrifying
16023,0,Emerging
16025,2,Declining
16028,2,Declining
16033,0,Emerging
16037,0,Emerging
16038,2,Declining
16041,2,Declining
16045,2,Declining
16046,0,Emerging
16049,3,Stable
16050,2,Declining
16051,2,Declining
16052,2,Declining
16053,2,Declining
16055,0,Emerging
16056,0,Emerging
16057,2,Declining
16059,0,Emerging
16061,1,Gentrifying
16063,0,Emerging
16066,0,Emerging
16101,1,Gentrifying
16102,2,Declining
16105,1,Gentrifying
16112,2,Declining
16115,0,Emerging
16116,0,Emerging
16117,2,Declining
16120,1,Gentrifying
16123,3,Stable
16125,2,Declining
16127,2,Declining
16132,2,Declining
16134,2,Declining
16137,3,Stable
16141,0,Emerging
16142,0,Emerging
16143,0,Emerging
16146,2,Declining
16148,0,Emerging
16150,1,Gentrifying
16153,2,Declining
16154,2,Declining
16156,0,Emerging
16157,2,Declining
16159,2,Declining
16160,2,Declining
16201,2,Declining
16214,2,Declining
16218,3,Stable
16222,2,Declining
16226,2,Declining
16229,2,Declining
16232,0,Emerging
16233,2,Declining
16238,2,Declining
16239,1,Gentrifying
16240,1,Gentrifying
16242,2,Declining
16248,2,Declining
16249,2,Declining
16254,2,Declining
16256,0,Emerging
16259,2,Declining
16262,2,Declining
16301,2,Declining
16313,1,Gentrifying
16314,1,Gentrifying
16316,1,Gentrifying
16317,2,Declining
16319,1,Gentrifying
16323,2,Declining
16327,1,Gentrifying
16329,1,Gentrifying
16335,1,Gentrifying
16341,1,Gentrifying
16342,1,Gentrifying
16343,2,Declining
16345,1,Gentrifying
16346,1,Gentrifying
16347,2,Declining
16350,1,Gentrifying
16351,1,Gentrifying
16353,2,Declining
16354,2,Declining
16362,0,Emerging
16365,1,Gentrifying
16371,1,Gentrifying
16373,0,Emerging
16374,2,Declining
16401,1,Gentrifying
16403,1,Gentrifying
16404,1,Gentrifying
16405,2,Declining
16406,0,Emerging
16407,2,Declining
16410,1,Gentrifying
16411,1,Gentrifying
16412,1,Gentrifying
16415,0,Emerging
16417,1,Gentrifying
16421,1,Gentrifying
16423,1,Gentrifying
16424,2,Declining
16426,1,Gentrifying
16428,1,Gentrifying
16433,1,Gentrifying
16434,1,Gentrifying
16438,1,Gentrifying
16441,1,Gentrifying
16442,1,Gentrifying
16443,1,Gentrifying
16502,1,Gentrifying
16503,1,Gentrifying
16504,1,Gentrifying
16505,1,Gentrifying
16506,1,Gentrifying
16507,1,Gentrifying
16508,1,Gentrifying
16509,1,Gentrifying
16510,1,Gentrifying
16511,1,Gentrifying
16601,0,Emerging
16602,1,Gentrifying
16611,2,Declining
16617,1,Gentrifying
16625,2,Declining
16630,2,Declining
16635,1,Gentrifying
16637,2,Declining
16639,2,Declining
16640,2,Declining
16641,2,Declining
16646,2,Declining
16648,0,Emerging
16651,2,Declining
16652,1,Gentrifying
16662,1,Gentrifying
16666,2,Declining
16667,1,Gentrifying
16668,2,Declining
16673,1,Gentrifying
16677,1,Gentrifying
16678,1,Gentrifying
16686,1,Gentrifying
16701,2,Declining
16720,2,Declining
16735,2,Declining
16743,1,Gentrifying
16748,2,Declining
16749,2,Declining
16801,0,Emerging
16803,0,Emerging
16820,0,Emerging
16822,1,Gentrifying
16823,0,Emerging
16826,2,Declining
16827,0,Emerging
16828,0,Emerging
16829,1,Gentrifying
16830,2,Declining
16833,2,Declining
16841,0,Emerging
16844,1,Gentrifying
16845,2,Declining
16851,1,Gentrifying
16853,1,Gentrifying
16854,0,Emerging
16858,1,Gentrifying
16859,1,Gentrifying
16865,0,Emerging
16866,2,Declining
16870,1,Gentrifying
16872,0,Emerging
16874,1,Gentrifying
16875,1,Gentrifying
16877,0,Emerging
16882,0,Emerging
16901,1,Gentrifying
16912,1,Gentrifying
16914,1,Gentrifying
16915,1,Gentrifying
16917,1,Gentrifying
16920,1,Gentrifying
16921,1,Gentrifying
16922,1,Gentrifying
16925,0,Emerging
16928,1,Gentrifying
16929,1,Gentrifying
16930,0,Emerging
16932,1,Gentrifying
16933,1,Gentrifying
16935,1,Gentrifying
16936,0,Emerging
16938,3,Stable
16942,0,Emerging
16943,0,Emerging
16946,1,Gentrifying
16947,1,Gentrifying
16948,2,Declining
16950,1,Gentrifying
17003,1,Gentrifying
17004,1,Gentrifying
17007,1,Gentrifying
17009,1,Gentrifying
17011,1,Gentrifying
17013,1,Gentrifying
17015,0,Emerging
17017,1,Gentrifying
17018,0,Emerging
17019,0,Emerging
17020,1,Gentrifying
17022,1,Gentrifying
17023,1,Gentrifying
17024,1,Gentrifying
17025,1,Gentrifying
17026,1,Gentrifying
17028,1,Gentrifying
17032,1,Gentrifying
17033,0,Emerging
17034,1,Gentrifying
17036,0,Emerging
17037,1,Gentrifying
17038,1,Gentrifying
17040,1,Gentrifying
17042,1,Gentrifying
17043,1,Gentrifying
17044,1,Gentrifying
17045,1,Gentrifying
17046,1,Gentrifying
17047,1,Gentrifying
17048,1,Gentrifying
17049,2,Declining
17050,0,Emerging
17051,1,Gentrifying
17053,0,Emerging
17055,0,Emerging
17057,1,Gentrifying
17059,1,Gentrifying
17061,1,Gentrifying
17062,1,Gentrifying
17063,1,Gentrifying
17064,1,Gentrifying
17065,1,Gentrifying
17066,1,Gentrifying
17067,1,Gentrifying
17068,1,Gentrifying
17070,1,Gentrifying
17073,1,Gentrifying
17074,1,Gentrifying
17078,1,Gentrifying
17082,1,Gentrifying
17084,1,Gentrifying
17086,2,Declining
17087,1,Gentrifying
17090,1,Gentrifying
17094,1,Gentrifying
17098,1,Gentrifying
17099,1,Gentrifying
17101,0,Emerging
17102,1,Gentrifying
17103,1,Gentrifying
17104,1,Gentrifying
17109,1,Gentrifying
17110,1,Gentrifying
17111,1,Gentrifying
17112,0,Emerging
17113,1,Gentrifying
17201,1,Gentrifying
17202,1,Gentrifying
17222,1,Gentrifying
17224,0,Emerging
17225,0,Emerging
17233,1,Gentrifying
17236,1,Gentrifying
17237,1,Gentrifying
17240,1,Gentrifying
17241,1,Gentrifying
17244,1,Gentrifying
17252,0,Emerging
17257,1,Gentrifying
17264,2,Declining
17266,1,Gentrifying
17267,0,Emerging
17268,1,Gentrifying
17301,1,Gentrifying
17302,1,Gentrifying
17304,1,Gentrifying
17306,2,Declining
17307,1,Gentrifying
17309,1,Gentrifying
17313,1,Gentrifying
17314,1,Gentrifying
17315,1,Gentrifying
17316,0,Emerging
17319,1,Gentrifying
17320,1,Gentrifying
17321,3,Stable
17322,1,Gentrifying
17324,1,Gentrifying
17325,0,Emerging
17327,1,Gentrifying
17329,0,Emerging
17331,1,Gentrifying
17339,0,Emerging
17340,1,Gentrifying
17344,1,Gentrifying
17345,1,Gentrifying
17347,1,Gentrifying
17349,1,Gentrifying
17350,0,Emerging
17352,3,Stable
17353,1,Gentrifying
17356,1,Gentrifying
17360,1,Gentrifying
17361,0,Emerging
17362,1,Gentrifying
17363,0,Emerging
17364,1,Gentrifying
17365,1,Gentrifying
17366,1,Gentrifying
17368,1,Gentrifying
17370,0,Emerging
17372,1,Gentrifying
17401,1,Gentrifying
17402,1,Gentrifying
17403,1,Gentrifying
17404,1,Gentrifying
17406,0,Emerging
17407,1,Gentrifying
17408,1,Gentrifying
17501,1,Gentrifying
17502,1,Gentrifying
17505,0,Emerging
17508,1,Gentrifying
17509,1,Gentrifying
17512,1,Gentrifying
17516,1,Gentrifying
17517,1,Gentrifying
17518,0,Emerging
17519,1,Gentrifying
17520,0,Emerging
17522,1,Gentrifying
17527,1,Gentrifying
17529,1,Gentrifying
17532,1,Gentrifying
17535,1,Gentrifying
17536,1,Gentrifying
17538,1,Gentrifying
17540,1,Gentrifying
17543,0,Emerging
17545,1,Gentrifying
17547,1,Gentrifying
17551,0,Emerging
17552,1,Gentrifying
17554,1,Gentrifying
17555,0,Emerging
17557,1,Gentrifying
17560,1,Gentrifying
17562,1,Gentrifying
17563,1,Gentrifying
17565,1,Gentrifying
17566,1,Gentrifying
17569,1,Gentrifying
17572,1,Gentrifying
17578,1,Gentrifying
17579,0,Emerging
17581,1,Gentrifying
17582,1,Gentrifying
17584,1,Gentrifying
17601,0,Emerging
17602,1,Gentrifying
17603,1,Gentrifying
17701,1,Gentrifying
17702,1,Gentrifying
17721,1,Gentrifying
17724,2,Declining
17728,0,Emerging
17729,2,Declining
17731,0,Emerging
17737,1,Gentrifying
17740,1,Gentrifying
17745,1,Gentrifying
17747,1,Gentrifying
17751,1,Gentrifying
17752,1,Gentrifying
17754,1,Gentrifying
17756,1,Gentrifying
17758,1,Gentrifying
17760,2,Declining
17764,2,Declining
17765,1,Gentrifying
17768,1,Gentrifying
17771,0,Emerging
17772,1,Gentrifying
17774,1,Gentrifying
17776,1,Gentrifying
17777,0,Emerging
17801,1,Gentrifying
17810,0,Emerging
17814,1,Gentrifying
17815,1,Gentrifying
17820,1,Gentrifying
17821,1,Gentrifying
17824,1,Gentrifying
17830,0,Emerging
17834,1,Gentrifying
17837,1,Gentrifying
17841,1,Gentrifying
17842,0,Emerging
17844,1,Gentrifying
17845,0,Emerging
17847,1,Gentrifying
17851,2,Declining
17853,1,Gentrifying
17855,1,Gentrifying
17856,1,Gentrifying
17857,1,Gentrifying
17866,2,Declining
17870,1,Gentrifying
17872,1,Gentrifying
17876,1,Gentrifying
17881,2,Declining
17886,1,Gentrifying
17889,2,Declining
17901,1,Gentrifying
17921,1,Gentrifying
17922,1,Gentrifying
17929,1,Gentrifying
17931,1,Gentrifying
17935,2,Declining
17938,0,Emerging
17948,2,Declining
17954,1,Gentrifying
17959,2,Declining
17960,0,Emerging
17961,1,Gentrifying
17963,1,Gentrifying
17965,1,Gentrifying
17967,1,Gentrifying
17970,1,Gentrifying
17972,1,Gentrifying
17976,1,Gentrifying
17978,1,Gentrifying
17980,1,Gentrifying
17981,2,Declining
17983,1,Gentrifying
17985,0,Emerging
18011,1,Gentrifying
18013,1,Gentrifying
18014,0,Emerging
18015,1,Gentrifying
18017,1,Gentrifying
18018,1,Gentrifying
18020,0,Emerging
18031,0,Emerging
18032,1,Gentrifying
18034,0,Emerging
18036,0,Emerging
18037,1,Gentrifying
18038,0,Emerging
18040,0,Emerging
18041,0,Emerging
18042,1,Gentrifying
18045,0,Emerging
18049,0,Emerging
18051,1,Gentrifying
18052,1,Gentrifying
18053,0,Emerging
18054,1,Gentrifying
18055,0,Emerging
18056,1,Gentrifying
18058,0,Emerging
18059,1,Gentrifying
18062,1,Gentrifying
18064,0,Emerging
18066,0,Emerging
18067,1,Gentrifying
18069,1,Gentrifying
18071,1,Gentrifying
18072,1,Gentrifying
18073,0,Emerging
18074,1,Gentrifying
18076,1,Gentrifying
18077,0,Emerging
18078,0,Emerging
18080,0,Emerging
18087,0,Emerging
18088,1,Gentrifying
18091,1,Gentrifying
18092,0,Emerging
18101,1,Gentrifying
18102,1,Gentrifying
18103,1,Gentrifying
18104,0,Emerging
18106,0,Emerging
18109,1,Gentrifying
18201,1,Gentrifying
18202,1,Gentrifying
18210,0,Emerging
18211,0,Emerging
18214,1,Gentrifying
18216,1,Gentrifying
18218,1,Gentrifying
18222,1,Gentrifying
18224,1,Gentrifying
18229,0,Emerging
18232,1,Gentrifying
18235,1,Gentrifying
18237,1,Gentrifying
18240,1,Gentrifying
18241,1,Gentrifying
18249,0,Emerging
18250,1,Gentrifying
18252,1,Gentrifying
18254,1,Gentrifying
18255,1,Gentrifying
18301,0,Emerging
18302,0,Emerging
18321,1,Gentrifying
18323,0,Emerging
18324,1,Gentrifying
18325,0,Emerging
18326,1,Gentrifying
18327,1,Gentrifying
18328,1,Gentrifying
18330,0,Emerging
18331,1,Gentrifying
18332,0,Emerging
18333,0,Emerging
18334,0,Emerging
18336,0,Emerging
18337,1,Gentrifying
18343,0,Emerging
18344,0,Emerging
18346,0,Emerging
18347,0,Emerging
18350,0,Emerging
18353,0,Emerging
18354,0,Emerging
18355,0,Emerging
18360,0,Emerging
18370,0,Emerging
18371,0,Emerging
18372,0,Emerging
18403,1,Gentrifying
18405,1,Gentrifying
18407,2,Declining
18411,1,Gentrifying
18414,0,Emerging
18415,1,Gentrifying
18417,0,Emerging
18419,1,Gentrifying
18421,1,Gentrifying
18424,1,Gentrifying
18425,0,Emerging
18426,0,Emerging
18428,0,Emerging
18431,1,Gentrifying
18433,1,Gentrifying
18434,1,Gentrifying
18435,0,Emerging
18436,1,Gentrifying
18437,1,Gentrifying
18438,1,Gentrifying
18439,1,Gentrifying
18443,0,Emerging
18444,0,Emerging
18445,0,Emerging
18446,2,Declining
18447,1,Gentrifying
18451,0,Emerging
18452,1,Gentrifying
18453,0,Emerging
18458,0,Emerging
18461,1,Gentrifying
18462,0,Emerging
18464,0,Emerging
18465,0,Emerging
18466,1,Gentrifying
18469,0,Emerging
18470,1,Gentrifying
18471,2,Declining
18472,1,Gentrifying
18504,1,Gentrifying
18505,1,Gentrifying
18507,1,Gentrifying
18508,1,Gentrifying
18509,1,Gentrifying
18510,1,Gentrifying
18512,1,Gentrifying
18517,2,Declining
18518,1,Gentrifying
18519,2,Declining
18603,2,Declining
18610,0,Emerging
18612,0,Emerging
18614,1,Gentrifying
18616,1,Gentrifying
18617,1,Gentrifying
18618,0,Emerging
18619,1,Gentrifying
18621,2,Declining
18623,2,Declining
18624,0,Emerging
18626,0,Emerging
18628,1,Gentrifying
18629,2,Declining
18630,2,Declining
18632,2,Declining
18634,1,Gentrifying
18635,1,Gentrifying
18640,1,Gentrifying
18641,2,Declining
18642,2,Declining
18643,1,Gentrifying
18644,1,Gentrifying
18651,1,Gentrifying
18655,0,Emerging
18656,0,Emerging
18657,0,Emerging
18660,2,Declining
18661,1,Gentrifying
18701,1,Gentrifying
18702,1,Gentrifying
18704,1,Gentrifying
18705,1,Gentrifying
18706,1,Gentrifying
18707,1,Gentrifying
18708,0,Emerging
18709,1,Gentrifying
18801,1,Gentrifying
18810,1,Gentrifying
18812,1,Gentrifying
18822,1,Gentrifying
18829,0,Emerging
18832,1,Gentrifying
18833,1,Gentrifying
18834,1,Gentrifying
18837,1,Gentrifying
18840,1,Gentrifying
18847,1,Gentrifying
18848,1,Gentrifying
18850,1,Gentrifying
18853,1,Gentrifying
18901,0,Emerging
18902,0,Emerging
18913,0,Emerging
18914,0,Emerging
18915,0,Emerging
18917,0,Emerging
18920,0,Emerging
18925,0,Emerging
18929,0,Emerging
18930,0,Emerging
18932,1,Gentrifying
18933,1,Gentrifying
18936,0,Emerging
18938,0,Emerging
18940,0,Emerging
18942,0,Emerging
